,u,i,ts,label,idx
931,31,30,84392.0,1,932
932,31,64,84392.0,1,933
933,31,60,84392.0,1,934
934,31,46,84392.0,1,935
935,31,39,84392.0,1,936
936,31,29,84392.0,1,937
937,31,47,84392.0,1,938
938,31,25,84392.0,1,939
939,31,1,84392.0,1,940
940,31,4,84392.0,1,941
941,31,27,84392.0,1,942
942,31,23,84392.0,1,943
943,31,24,84392.0,1,944
944,3,64,84568.0,1,945
945,3,60,84568.0,1,946
946,3,32,84568.0,1,947
947,3,56,84568.0,1,948
948,3,56,84568.0,1,949
949,3,47,84568.0,1,950
950,3,47,84568.0,1,951
951,3,39,84568.0,1,952
952,3,39,84568.0,1,953
953,3,32,84568.0,1,954
954,3,64,84568.0,1,955
955,3,60,84568.0,1,956
956,3,31,84568.0,1,957
957,3,30,84568.0,1,958
958,3,30,84568.0,1,959
959,3,29,84568.0,1,960
960,3,29,84568.0,1,961
961,3,25,84568.0,1,962
962,3,25,84568.0,1,963
963,3,24,84568.0,1,964
964,3,24,84568.0,1,965
965,3,4,84568.0,1,966
966,3,4,84568.0,1,967
967,3,31,84568.0,1,968
968,31,39,84703.0,1,969
969,31,64,84703.0,1,970
970,31,52,84703.0,1,971
971,31,46,84703.0,1,972
972,31,32,84703.0,1,973
973,31,60,84703.0,1,974
974,31,27,84703.0,1,975
975,31,25,84703.0,1,976
976,31,24,84703.0,1,977
977,31,23,84703.0,1,978
978,31,4,84703.0,1,979
979,31,29,84703.0,1,980
980,50,60,84739.0,1,981
981,50,56,84739.0,1,982
982,50,39,84739.0,1,983
983,50,32,84739.0,1,984
984,50,52,84739.0,1,985
985,50,27,84739.0,1,986
986,50,25,84739.0,1,987
987,50,24,84739.0,1,988
988,50,31,84739.0,1,989
989,3,32,84881.0,1,990
990,3,64,84881.0,1,991
991,3,60,84881.0,1,992
992,3,60,84881.0,1,993
993,3,50,84881.0,1,994
994,3,50,84881.0,1,995
995,3,47,84881.0,1,996
996,3,47,84881.0,1,997
997,3,32,84881.0,1,998
998,3,31,84881.0,1,999
999,3,64,84881.0,1,1000
1000,3,30,84881.0,1,1001
1001,3,31,84881.0,1,1002
1002,3,23,84881.0,1,1003
1003,3,25,84881.0,1,1004
1004,3,25,84881.0,1,1005
1005,3,23,84881.0,1,1006
1006,3,27,84881.0,1,1007
1007,3,29,84881.0,1,1008
1008,3,29,84881.0,1,1009
1009,3,30,84881.0,1,1010
1010,3,27,84881.0,1,1011
1011,55,47,84900.0,1,1012
1012,55,64,84900.0,1,1013
1013,55,60,84900.0,1,1014
1014,55,52,84900.0,1,1015
1015,55,50,84900.0,1,1016
1016,55,39,84900.0,1,1017
1017,55,25,84900.0,1,1018
1018,55,30,84900.0,1,1019
1019,55,29,84900.0,1,1020
1020,55,23,84900.0,1,1021
1021,55,4,84900.0,1,1022
1022,55,32,84900.0,1,1023
1023,31,56,85014.0,1,1024
1024,31,64,85014.0,1,1025
1025,31,60,85014.0,1,1026
1026,31,52,85014.0,1,1027
1027,31,4,85014.0,1,1028
1028,31,30,85014.0,1,1029
1029,31,27,85014.0,1,1030
1030,31,39,85014.0,1,1031
1031,16,52,85019.0,1,1032
1032,16,56,85019.0,1,1033
1033,58,60,85130.0,1,1034
1034,58,52,85130.0,1,1035
1035,58,56,85130.0,1,1036
1036,58,27,85130.0,1,1037
1037,58,4,85130.0,1,1038
1038,58,47,85130.0,1,1039
1039,42,27,85139.0,1,1040
1040,42,31,85139.0,1,1041
1041,42,39,85139.0,1,1042
1042,42,47,85139.0,1,1043
1043,42,52,85139.0,1,1044
1044,42,56,85139.0,1,1045
1045,57,56,85165.0,1,1046
1046,57,58,85165.0,1,1047
1047,57,52,85165.0,1,1048
1048,57,16,85165.0,1,1049
1049,57,4,85165.0,1,1050
1050,57,31,85165.0,1,1051
1051,3,55,85193.0,1,1052
1052,3,64,85193.0,1,1053
1053,3,64,85193.0,1,1054
1054,3,55,85193.0,1,1055
1055,3,50,85193.0,1,1056
1056,3,50,85193.0,1,1057
1057,3,32,85193.0,1,1058
1058,3,32,85193.0,1,1059
1059,3,29,85193.0,1,1060
1060,3,25,85193.0,1,1061
1061,3,25,85193.0,1,1062
1062,3,24,85193.0,1,1063
1063,3,24,85193.0,1,1064
1064,3,23,85193.0,1,1065
1065,3,23,85193.0,1,1066
1066,3,29,85193.0,1,1067
1067,7,56,85239.0,1,1068
1068,7,60,85239.0,1,1069
1069,7,58,85239.0,1,1070
1070,7,52,85239.0,1,1071
1071,7,57,85239.0,1,1072
1072,7,39,85239.0,1,1073
1073,7,31,85239.0,1,1074
1074,7,16,85239.0,1,1075
1075,7,47,85239.0,1,1076
1076,35,58,85324.0,1,1077
1077,35,65,85324.0,1,1078
1078,35,60,85324.0,1,1079
1079,35,57,85324.0,1,1080
1080,35,52,85324.0,1,1081
1081,35,27,85324.0,1,1082
1082,35,16,85324.0,1,1083
1083,35,7,85324.0,1,1084
1084,35,56,85324.0,1,1085
1085,31,52,85325.0,1,1086
1086,31,7,85325.0,1,1087
1087,31,16,85325.0,1,1088
1088,31,27,85325.0,1,1089
1089,31,39,85325.0,1,1090
1090,31,56,85325.0,1,1091
1091,31,57,85325.0,1,1092
1092,31,58,85325.0,1,1093
1093,31,60,85325.0,1,1094
1094,9,52,85419.0,1,1095
1095,9,58,85419.0,1,1096
1096,9,57,85419.0,1,1097
1097,9,47,85419.0,1,1098
1098,9,39,85419.0,1,1099
1099,9,56,85419.0,1,1100
1100,9,27,85419.0,1,1101
1101,9,16,85419.0,1,1102
1102,9,15,85419.0,1,1103
1103,9,7,85419.0,1,1104
1104,9,4,85419.0,1,1105
1105,9,35,85419.0,1,1106
1106,53,52,85434.0,1,1107
1107,53,65,85434.0,1,1108
1108,53,58,85434.0,1,1109
1109,53,56,85434.0,1,1110
1110,53,47,85434.0,1,1111
1111,53,57,85434.0,1,1112
1112,53,27,85434.0,1,1113
1113,53,16,85434.0,1,1114
1114,53,35,85434.0,1,1115
1115,53,7,85434.0,1,1116
1116,53,4,85434.0,1,1117
1117,15,58,85446.0,1,1118
1118,15,57,85446.0,1,1119
1119,15,56,85446.0,1,1120
1120,15,65,85446.0,1,1121
1121,15,31,85446.0,1,1122
1122,15,16,85446.0,1,1123
1123,15,7,85446.0,1,1124
1124,15,35,85446.0,1,1125
1125,42,65,85473.0,1,1126
1126,42,60,85473.0,1,1127
1127,42,58,85473.0,1,1128
1128,42,57,85473.0,1,1129
1129,42,56,85473.0,1,1130
1130,42,47,85473.0,1,1131
1131,42,35,85473.0,1,1132
1132,42,31,85473.0,1,1133
1133,42,16,85473.0,1,1134
1134,42,15,85473.0,1,1135
1135,42,7,85473.0,1,1136
1136,42,4,85473.0,1,1137
1137,5,60,85473.0,1,1138
1138,5,58,85473.0,1,1139
1139,5,57,85473.0,1,1140
1140,5,56,85473.0,1,1141
1141,5,47,85473.0,1,1142
1142,5,35,85473.0,1,1143
1143,5,31,85473.0,1,1144
1144,5,16,85473.0,1,1145
1145,5,15,85473.0,1,1146
1146,5,7,85473.0,1,1147
1147,5,4,85473.0,1,1148
1148,5,65,85473.0,1,1149
1149,41,56,85499.0,1,1150
1150,41,57,85499.0,1,1151
1151,41,57,85499.0,1,1152
1152,41,56,85499.0,1,1153
1153,41,65,85499.0,1,1154
1154,41,60,85499.0,1,1155
1155,41,60,85499.0,1,1156
1156,41,65,85499.0,1,1157
1157,41,58,85499.0,1,1158
1158,41,47,85499.0,1,1159
1159,41,58,85499.0,1,1160
1160,41,35,85499.0,1,1161
1161,41,47,85499.0,1,1162
1162,41,7,85499.0,1,1163
1163,41,16,85499.0,1,1164
1164,41,16,85499.0,1,1165
1165,41,7,85499.0,1,1166
1166,41,27,85499.0,1,1167
1167,41,31,85499.0,1,1168
1168,41,31,85499.0,1,1169
1169,41,35,85499.0,1,1170
1170,41,27,85499.0,1,1171
1171,3,37,85504.0,1,1172
1172,3,64,85504.0,1,1173
1173,3,64,85504.0,1,1174
1174,3,55,85504.0,1,1175
1175,3,55,85504.0,1,1176
1176,3,50,85504.0,1,1177
1177,3,50,85504.0,1,1178
1178,3,37,85504.0,1,1179
1179,3,32,85504.0,1,1180
1180,3,23,85504.0,1,1181
1181,3,29,85504.0,1,1182
1182,3,29,85504.0,1,1183
1183,3,25,85504.0,1,1184
1184,3,25,85504.0,1,1185
1185,3,24,85504.0,1,1186
1186,3,24,85504.0,1,1187
1187,3,23,85504.0,1,1188
1188,3,32,85504.0,1,1189
1189,52,7,85549.0,1,1190
1190,52,5,85549.0,1,1191
1191,1,65,85549.0,1,1192
1192,1,65,85549.0,1,1193
1193,1,58,85549.0,1,1194
1194,1,60,85549.0,1,1195
1195,52,15,85549.0,1,1196
1196,1,58,85549.0,1,1197
1197,1,60,85549.0,1,1198
1198,52,16,85549.0,1,1199
1199,52,41,85549.0,1,1200
1200,52,31,85549.0,1,1201
1201,52,35,85549.0,1,1202
1202,1,57,85549.0,1,1203
1203,52,47,85549.0,1,1204
1204,52,53,85549.0,1,1205
1205,52,56,85549.0,1,1206
1206,52,57,85549.0,1,1207
1207,52,60,85549.0,1,1208
1208,52,65,85549.0,1,1209
1209,52,27,85549.0,1,1210
1210,1,57,85549.0,1,1211
1211,52,58,85549.0,1,1212
1212,1,56,85549.0,1,1213
1213,1,56,85549.0,1,1214
1214,1,5,85549.0,1,1215
1215,1,5,85549.0,1,1216
1216,1,7,85549.0,1,1217
1217,1,15,85549.0,1,1218
1218,1,15,85549.0,1,1219
1219,1,16,85549.0,1,1220
1220,1,16,85549.0,1,1221
1221,1,27,85549.0,1,1222
1222,1,27,85549.0,1,1223
1223,1,7,85549.0,1,1224
1224,1,31,85549.0,1,1225
1225,1,35,85549.0,1,1226
1226,1,35,85549.0,1,1227
1227,1,41,85549.0,1,1228
1228,1,41,85549.0,1,1229
1229,1,47,85549.0,1,1230
1230,1,53,85549.0,1,1231
1231,1,47,85549.0,1,1232
1232,1,53,85549.0,1,1233
1233,1,31,85549.0,1,1234
1234,56,65,85559.0,1,1235
1235,56,60,85559.0,1,1236
1236,56,58,85559.0,1,1237
1237,56,57,85559.0,1,1238
1238,56,53,85559.0,1,1239
1239,56,16,85559.0,1,1240
1240,56,27,85559.0,1,1241
1241,56,7,85559.0,1,1242
1242,56,5,85559.0,1,1243
1243,56,35,85559.0,1,1244
1244,31,65,85638.0,1,1245
1245,31,60,85638.0,1,1246
1246,31,58,85638.0,1,1247
1247,31,57,85638.0,1,1248
1248,31,56,85638.0,1,1249
1249,31,53,85638.0,1,1250
1250,31,16,85638.0,1,1251
1251,31,41,85638.0,1,1252
1252,31,39,85638.0,1,1253
1253,31,15,85638.0,1,1254
1254,31,7,85638.0,1,1255
1255,31,5,85638.0,1,1256
1256,31,52,85638.0,1,1257
1257,35,65,85705.0,1,1258
1258,35,60,85705.0,1,1259
1259,35,58,85705.0,1,1260
1260,35,57,85705.0,1,1261
1261,35,56,85705.0,1,1262
1262,35,53,85705.0,1,1263
1263,35,47,85705.0,1,1264
1264,35,52,85705.0,1,1265
1265,35,30,85705.0,1,1266
1266,35,27,85705.0,1,1267
1267,35,16,85705.0,1,1268
1268,35,15,85705.0,1,1269
1269,35,7,85705.0,1,1270
1270,35,5,85705.0,1,1271
1271,35,4,85705.0,1,1272
1272,35,39,85705.0,1,1273
1273,52,16,85859.0,1,1274
1274,52,15,85859.0,1,1275
1275,52,5,85859.0,1,1276
1276,1,65,85859.0,1,1277
1277,1,58,85859.0,1,1278
1278,1,60,85859.0,1,1279
1279,1,60,85859.0,1,1280
1280,1,58,85859.0,1,1281
1281,52,27,85859.0,1,1282
1282,52,30,85859.0,1,1283
1283,52,7,85859.0,1,1284
1284,52,35,85859.0,1,1285
1285,52,39,85859.0,1,1286
1286,52,41,85859.0,1,1287
1287,52,47,85859.0,1,1288
1288,52,53,85859.0,1,1289
1289,52,57,85859.0,1,1290
1290,52,58,85859.0,1,1291
1291,52,60,85859.0,1,1292
1292,52,65,85859.0,1,1293
1293,1,57,85859.0,1,1294
1294,52,31,85859.0,1,1295
1295,1,57,85859.0,1,1296
1296,1,65,85859.0,1,1297
1297,1,53,85859.0,1,1298
1298,1,5,85859.0,1,1299
1299,1,5,85859.0,1,1300
1300,1,7,85859.0,1,1301
1301,1,7,85859.0,1,1302
1302,1,15,85859.0,1,1303
1303,1,15,85859.0,1,1304
1304,1,16,85859.0,1,1305
1305,1,16,85859.0,1,1306
1306,1,27,85859.0,1,1307
1307,1,27,85859.0,1,1308
1308,1,30,85859.0,1,1309
1309,1,30,85859.0,1,1310
1310,1,31,85859.0,1,1311
1311,1,53,85859.0,1,1312
1312,1,35,85859.0,1,1313
1313,1,35,85859.0,1,1314
1314,1,39,85859.0,1,1315
1315,1,39,85859.0,1,1316
1316,1,41,85859.0,1,1317
1317,1,41,85859.0,1,1318
1318,1,47,85859.0,1,1319
1319,1,47,85859.0,1,1320
1320,1,31,85859.0,1,1321
1321,3,64,85868.0,1,1322
1322,3,64,85868.0,1,1323
1323,3,37,85868.0,1,1324
1324,3,37,85868.0,1,1325
1325,3,25,85868.0,1,1326
1326,3,25,85868.0,1,1327
1327,56,65,85875.0,1,1328
1328,56,60,85875.0,1,1329
1329,56,58,85875.0,1,1330
1330,56,57,85875.0,1,1331
1331,56,41,85875.0,1,1332
1332,56,39,85875.0,1,1333
1333,56,35,85875.0,1,1334
1334,56,53,85875.0,1,1335
1335,56,30,85875.0,1,1336
1336,56,16,85875.0,1,1337
1337,56,15,85875.0,1,1338
1338,56,7,85875.0,1,1339
1339,56,5,85875.0,1,1340
1340,56,4,85875.0,1,1341
1341,56,31,85875.0,1,1342
1342,32,23,85891.0,1,1343
1343,31,52,85949.0,1,1344
1344,31,65,85949.0,1,1345
1345,31,58,85949.0,1,1346
1346,31,57,85949.0,1,1347
1347,31,56,85949.0,1,1348
1348,31,53,85949.0,1,1349
1349,31,47,85949.0,1,1350
1350,31,60,85949.0,1,1351
1351,31,39,85949.0,1,1352
1352,31,35,85949.0,1,1353
1353,31,27,85949.0,1,1354
1354,31,16,85949.0,1,1355
1355,31,15,85949.0,1,1356
1356,31,7,85949.0,1,1357
1357,31,41,85949.0,1,1358
1358,31,5,85949.0,1,1359
1359,25,23,85965.0,1,1360
1360,25,32,85965.0,1,1361
1361,25,37,85965.0,1,1362
1362,25,64,85965.0,1,1363
1363,24,64,86045.0,1,1364
1364,24,46,86045.0,1,1365
1365,24,46,86045.0,1,1366
1366,24,64,86045.0,1,1367
1367,24,37,86045.0,1,1368
1368,24,32,86045.0,1,1369
1369,24,32,86045.0,1,1370
1370,24,37,86045.0,1,1371
1371,3,64,86180.0,1,1372
1372,3,64,86180.0,1,1373
1373,3,37,86180.0,1,1374
1374,3,37,86180.0,1,1375
1375,3,32,86180.0,1,1376
1376,3,32,86180.0,1,1377
1377,3,25,86180.0,1,1378
1378,3,24,86180.0,1,1379
1379,3,24,86180.0,1,1380
1380,3,23,86180.0,1,1381
1381,3,23,86180.0,1,1382
1382,3,25,86180.0,1,1383
1383,31,52,86261.0,1,1384
1384,31,60,86261.0,1,1385
1385,31,65,86261.0,1,1386
1386,31,58,86261.0,1,1387
1387,31,57,86261.0,1,1388
1388,31,56,86261.0,1,1389
1389,31,53,86261.0,1,1390
1390,31,47,86261.0,1,1391
1391,31,5,86261.0,1,1392
1392,31,39,86261.0,1,1393
1393,31,35,86261.0,1,1394
1394,31,27,86261.0,1,1395
1395,31,16,86261.0,1,1396
1396,31,15,86261.0,1,1397
1397,31,7,86261.0,1,1398
1398,31,4,86261.0,1,1399
1399,31,41,86261.0,1,1400
1400,24,64,86355.0,1,1401
1401,24,64,86355.0,1,1402
1402,24,46,86355.0,1,1403
1403,24,46,86355.0,1,1404
1404,24,37,86355.0,1,1405
1405,24,32,86355.0,1,1406
1406,24,32,86355.0,1,1407
1407,24,25,86355.0,1,1408
1408,24,25,86355.0,1,1409
1409,24,37,86355.0,1,1410
1410,3,37,86491.0,1,1411
1411,3,37,86491.0,1,1412
1412,31,52,86572.0,1,1413
1413,31,60,86572.0,1,1414
1414,31,58,86572.0,1,1415
1415,31,57,86572.0,1,1416
1416,31,56,86572.0,1,1417
1417,31,53,86572.0,1,1418
1418,31,47,86572.0,1,1419
1419,31,65,86572.0,1,1420
1420,31,39,86572.0,1,1421
1421,31,35,86572.0,1,1422
1422,31,16,86572.0,1,1423
1423,31,15,86572.0,1,1424
1424,31,7,86572.0,1,1425
1425,31,5,86572.0,1,1426
1426,31,4,86572.0,1,1427
1427,31,41,86572.0,1,1428
1428,24,64,86668.0,1,1429
1429,24,37,86668.0,1,1430
1430,24,37,86668.0,1,1431
1431,24,32,86668.0,1,1432
1432,24,64,86668.0,1,1433
1433,24,25,86668.0,1,1434
1434,24,25,86668.0,1,1435
1435,24,23,86668.0,1,1436
1436,24,23,86668.0,1,1437
1437,24,32,86668.0,1,1438
1438,24,41,86960.0,1,1439
1439,24,41,86960.0,1,1440
1440,24,53,86960.0,1,1441
1441,24,53,86960.0,1,1442
1442,24,56,86960.0,1,1443
1443,24,56,86960.0,1,1444
1444,24,57,86960.0,1,1445
1445,24,57,86960.0,1,1446
1446,24,58,86960.0,1,1447
1447,24,60,86960.0,1,1448
1448,24,60,86960.0,1,1449
1449,24,64,86960.0,1,1450
1450,24,64,86960.0,1,1451
1451,24,65,86960.0,1,1452
1452,24,65,86960.0,1,1453
1453,24,37,86960.0,1,1454
1454,24,58,86960.0,1,1455
1455,24,37,86960.0,1,1456
1456,24,27,86960.0,1,1457
1457,24,35,86960.0,1,1458
1458,24,4,86960.0,1,1459
1459,24,4,86960.0,1,1460
1460,24,5,86960.0,1,1461
1461,24,35,86960.0,1,1462
1462,24,7,86960.0,1,1463
1463,24,7,86960.0,1,1464
1464,24,16,86960.0,1,1465
1465,24,16,86960.0,1,1466
1466,24,5,86960.0,1,1467
1467,24,23,86960.0,1,1468
1468,24,25,86960.0,1,1469
1469,24,25,86960.0,1,1470
1470,24,27,86960.0,1,1471
1471,24,30,86960.0,1,1472
1472,24,30,86960.0,1,1473
1473,24,23,86960.0,1,1474
1474,16,41,87214.0,1,1475
1475,16,47,87214.0,1,1476
1476,16,52,87214.0,1,1477
1477,16,65,87214.0,1,1478
1478,16,58,87214.0,1,1479
1479,16,57,87214.0,1,1480
1480,16,64,87214.0,1,1481
1481,16,39,87214.0,1,1482
1482,16,56,87214.0,1,1483
1483,16,37,87214.0,1,1484
1484,16,53,87214.0,1,1485
1485,16,30,87214.0,1,1486
1486,16,4,87214.0,1,1487
1487,16,5,87214.0,1,1488
1488,16,7,87214.0,1,1489
1489,16,15,87214.0,1,1490
1490,16,35,87214.0,1,1491
1491,16,24,87214.0,1,1492
1492,16,25,87214.0,1,1493
1493,16,27,87214.0,1,1494
1494,16,23,87214.0,1,1495
1495,31,47,87222.0,1,1496
1496,31,65,87222.0,1,1497
1497,31,64,87222.0,1,1498
1498,31,58,87222.0,1,1499
1499,31,57,87222.0,1,1500
1500,31,56,87222.0,1,1501
1501,31,53,87222.0,1,1502
1502,31,52,87222.0,1,1503
1503,31,39,87222.0,1,1504
1504,31,41,87222.0,1,1505
1505,31,30,87222.0,1,1506
1506,31,27,87222.0,1,1507
1507,31,25,87222.0,1,1508
1508,31,24,87222.0,1,1509
1509,31,16,87222.0,1,1510
1510,31,15,87222.0,1,1511
1511,31,7,87222.0,1,1512
1512,31,5,87222.0,1,1513
1513,31,4,87222.0,1,1514
1514,31,35,87222.0,1,1515
1515,24,41,87274.0,1,1516
1516,24,47,87274.0,1,1517
1517,24,47,87274.0,1,1518
1518,24,53,87274.0,1,1519
1519,24,65,87274.0,1,1520
1520,24,64,87274.0,1,1521
1521,24,57,87274.0,1,1522
1522,24,57,87274.0,1,1523
1523,24,64,87274.0,1,1524
1524,24,65,87274.0,1,1525
1525,24,41,87274.0,1,1526
1526,24,53,87274.0,1,1527
1527,24,35,87274.0,1,1528
1528,24,25,87274.0,1,1529
1529,24,31,87274.0,1,1530
1530,24,35,87274.0,1,1531
1531,24,5,87274.0,1,1532
1532,24,7,87274.0,1,1533
1533,24,7,87274.0,1,1534
1534,24,11,87274.0,1,1535
1535,24,5,87274.0,1,1536
1536,24,25,87274.0,1,1537
1537,24,30,87274.0,1,1538
1538,24,30,87274.0,1,1539
1539,24,31,87274.0,1,1540
1540,24,11,87274.0,1,1541
1541,11,53,87319.0,1,1542
1542,11,65,87319.0,1,1543
1543,11,64,87319.0,1,1544
1544,11,58,87319.0,1,1545
1545,11,57,87319.0,1,1546
1546,11,56,87319.0,1,1547
1547,11,52,87319.0,1,1548
1548,11,25,87319.0,1,1549
1549,11,41,87319.0,1,1550
1550,11,37,87319.0,1,1551
1551,11,31,87319.0,1,1552
1552,11,30,87319.0,1,1553
1553,11,16,87319.0,1,1554
1554,11,5,87319.0,1,1555
1555,11,47,87319.0,1,1556
1556,31,41,87534.0,1,1557
1557,31,53,87534.0,1,1558
1558,31,57,87534.0,1,1559
1559,31,56,87534.0,1,1560
1560,31,64,87534.0,1,1561
1561,31,65,87534.0,1,1562
1562,31,39,87534.0,1,1563
1563,31,58,87534.0,1,1564
1564,31,37,87534.0,1,1565
1565,31,52,87534.0,1,1566
1566,31,27,87534.0,1,1567
1567,31,25,87534.0,1,1568
1568,31,35,87534.0,1,1569
1569,31,24,87534.0,1,1570
1570,31,23,87534.0,1,1571
1571,31,15,87534.0,1,1572
1572,31,7,87534.0,1,1573
1573,31,5,87534.0,1,1574
1574,31,4,87534.0,1,1575
1575,24,56,87585.0,1,1576
1576,24,56,87585.0,1,1577
1577,24,57,87585.0,1,1578
1578,24,57,87585.0,1,1579
1579,24,65,87585.0,1,1580
1580,24,64,87585.0,1,1581
1581,24,64,87585.0,1,1582
1582,24,65,87585.0,1,1583
1583,24,53,87585.0,1,1584
1584,24,58,87585.0,1,1585
1585,24,53,87585.0,1,1586
1586,24,58,87585.0,1,1587
1587,24,52,87585.0,1,1588
1588,24,5,87585.0,1,1589
1589,24,5,87585.0,1,1590
1590,24,52,87585.0,1,1591
1591,24,7,87585.0,1,1592
1592,24,25,87585.0,1,1593
1593,24,7,87585.0,1,1594
1594,24,25,87585.0,1,1595
1595,24,37,87585.0,1,1596
1596,24,37,87585.0,1,1597
1597,24,48,87585.0,1,1598
1598,24,48,87585.0,1,1599
1599,11,57,87629.0,1,1600
1600,11,56,87629.0,1,1601
1601,11,53,87629.0,1,1602
1602,11,52,87629.0,1,1603
1603,11,48,87629.0,1,1604
1604,11,65,87629.0,1,1605
1605,11,41,87629.0,1,1606
1606,11,30,87629.0,1,1607
1607,11,35,87629.0,1,1608
1608,11,27,87629.0,1,1609
1609,11,25,87629.0,1,1610
1610,11,7,87629.0,1,1611
1611,11,5,87629.0,1,1612
1612,11,4,87629.0,1,1613
1613,11,37,87629.0,1,1614
1614,4,39,87733.0,1,1615
1615,4,65,87733.0,1,1616
1616,4,64,87733.0,1,1617
1617,4,57,87733.0,1,1618
1618,4,56,87733.0,1,1619
1619,4,53,87733.0,1,1620
1620,4,48,87733.0,1,1621
1621,4,37,87733.0,1,1622
1622,4,58,87733.0,1,1623
1623,4,27,87733.0,1,1624
1624,4,25,87733.0,1,1625
1625,4,24,87733.0,1,1626
1626,4,23,87733.0,1,1627
1627,4,11,87733.0,1,1628
1628,4,35,87733.0,1,1629
1629,4,7,87733.0,1,1630
1630,4,5,87733.0,1,1631
1631,60,65,87742.0,1,1632
1632,60,64,87742.0,1,1633
1633,60,57,87742.0,1,1634
1634,60,56,87742.0,1,1635
1635,60,53,87742.0,1,1636
1636,60,52,87742.0,1,1637
1637,60,48,87742.0,1,1638
1638,60,41,87742.0,1,1639
1639,60,58,87742.0,1,1640
1640,60,37,87742.0,1,1641
1641,60,35,87742.0,1,1642
1642,60,25,87742.0,1,1643
1643,60,23,87742.0,1,1644
1644,60,15,87742.0,1,1645
1645,60,7,87742.0,1,1646
1646,60,5,87742.0,1,1647
1647,60,39,87742.0,1,1648
1648,24,53,87897.0,1,1649
1649,24,52,87897.0,1,1650
1650,24,52,87897.0,1,1651
1651,24,41,87897.0,1,1652
1652,24,48,87897.0,1,1653
1653,24,53,87897.0,1,1654
1654,24,41,87897.0,1,1655
1655,24,48,87897.0,1,1656
1656,24,65,87897.0,1,1657
1657,24,58,87897.0,1,1658
1658,24,56,87897.0,1,1659
1659,24,58,87897.0,1,1660
1660,24,60,87897.0,1,1661
1661,24,60,87897.0,1,1662
1662,24,64,87897.0,1,1663
1663,24,64,87897.0,1,1664
1664,24,65,87897.0,1,1665
1665,24,37,87897.0,1,1666
1666,24,56,87897.0,1,1667
1667,24,37,87897.0,1,1668
1668,24,16,87897.0,1,1669
1669,24,35,87897.0,1,1670
1670,24,4,87897.0,1,1671
1671,24,4,87897.0,1,1672
1672,24,5,87897.0,1,1673
1673,24,5,87897.0,1,1674
1674,24,7,87897.0,1,1675
1675,24,7,87897.0,1,1676
1676,24,35,87897.0,1,1677
1677,24,15,87897.0,1,1678
1678,24,15,87897.0,1,1679
1679,24,23,87897.0,1,1680
1680,24,23,87897.0,1,1681
1681,24,25,87897.0,1,1682
1682,24,25,87897.0,1,1683
1683,24,27,87897.0,1,1684
1684,24,27,87897.0,1,1685
1685,24,30,87897.0,1,1686
1686,24,30,87897.0,1,1687
1687,24,16,87897.0,1,1688
1688,11,58,87940.0,1,1689
1689,11,64,87940.0,1,1690
1690,11,60,87940.0,1,1691
1691,11,56,87940.0,1,1692
1692,11,53,87940.0,1,1693
1693,11,37,87940.0,1,1694
1694,11,30,87940.0,1,1695
1695,11,25,87940.0,1,1696
1696,11,5,87940.0,1,1697
1697,11,48,87940.0,1,1698
1698,7,39,88022.0,1,1699
1699,7,65,88022.0,1,1700
1700,7,64,88022.0,1,1701
1701,7,58,88022.0,1,1702
1702,7,56,88022.0,1,1703
1703,7,53,88022.0,1,1704
1704,7,52,88022.0,1,1705
1705,7,48,88022.0,1,1706
1706,7,41,88022.0,1,1707
1707,7,35,88022.0,1,1708
1708,7,30,88022.0,1,1709
1709,7,27,88022.0,1,1710
1710,7,25,88022.0,1,1711
1711,7,23,88022.0,1,1712
1712,7,15,88022.0,1,1713
1713,7,11,88022.0,1,1714
1714,7,5,88022.0,1,1715
1715,7,37,88022.0,1,1716
1716,7,56,88027.0,1,1717
1717,7,58,88027.0,1,1718
1718,7,53,88027.0,1,1719
1719,7,65,88027.0,1,1720
1720,7,52,88027.0,1,1721
1721,7,64,88027.0,1,1722
1722,7,41,88027.0,1,1723
1723,7,39,88027.0,1,1724
1724,7,35,88027.0,1,1725
1725,7,30,88027.0,1,1726
1726,7,25,88027.0,1,1727
1727,7,23,88027.0,1,1728
1728,7,15,88027.0,1,1729
1729,7,11,88027.0,1,1730
1730,7,5,88027.0,1,1731
1731,7,37,88027.0,1,1732
1732,24,32,88208.0,1,1733
1733,24,32,88208.0,1,1734
1734,11,56,88250.0,1,1735
1735,11,64,88250.0,1,1736
1736,11,58,88250.0,1,1737
1737,11,48,88250.0,1,1738
1738,11,27,88250.0,1,1739
1739,11,35,88250.0,1,1740
1740,11,25,88250.0,1,1741
1741,11,39,88250.0,1,1742
1742,11,35,88563.0,1,1743
1743,11,58,88563.0,1,1744
1744,11,48,88563.0,1,1745
1745,11,41,88563.0,1,1746
1746,11,37,88563.0,1,1747
1747,11,30,88563.0,1,1748
1748,11,64,88563.0,1,1749
1749,11,25,88563.0,1,1750
1750,11,23,88563.0,1,1751
1751,11,19,88563.0,1,1752
1752,11,16,88563.0,1,1753
1753,11,5,88563.0,1,1754
1754,11,27,88563.0,1,1755
1755,57,40,88590.0,1,1756
1756,57,4,88590.0,1,1757
1757,16,48,88632.0,1,1758
1758,16,63,88632.0,1,1759
1759,16,58,88632.0,1,1760
1760,16,53,88632.0,1,1761
